sex,age,mrd,educ,cworker,region,race,earnings,height,weight,occupation
1:male,33,6:Never Married,9,1:Private company,1:Northeast,hispanic,19237.195,65,150,4
1:male,34,"1:Married, sps in hh",16,1:Private company,4:West,non-hispanic white,84054.75,72,210,4
1:male,48,"1:Married, sps in hh",13,6:Self-employed,4:West,non-hispanic white,33712.969,73,230,4
1:male,61,"1:Married, sps in hh",16,1:Private company,2:Midwest,non-hispanic white,84054.75,68,210,4
1:male,26,5:Separated,16,1:Private company,4:West,non-hispanic white,28560.387,73,165,4
1:male,28,6:Never Married,13,1:Private company,3:South,non-hispanic white,33712.969,70,195,4
1:male,65,"1:Married, sps in hh",18,5:Incorporated bus,1:Northeast,non-hispanic white,84054.75,74,200,4
1:male,59,"1:Married, sps in hh",13,1:Private company,2:Midwest,non-hispanic white,84054.75,73,200,4
1:male,57,"1:Married, sps in hh",16,1:Private company,3:South,non-hispanic white,38925.336,71,208,4
1:male,46,"1:Married, sps in hh",16,5:Incorporated bus,1:Northeast,non-hispanic white,84054.75,70,184,4
1:male,41,"1:Married, sps in hh",8,1:Private company,1:Northeast,non-hispanic white,84054.75,71,173,4
1:male,43,"2:Married, sps not in hh",17,2:Fed Govt emp,2:Midwest,non-hispanic black,44152.16,68,160,4
1:male,32,6:Never Married,16,5:Incorporated bus,2:Midwest,non-hispanic white,28560.387,67,145,4
1:male,32,"1:Married, sps in hh",14,1:Private company,4:West,non-hispanic white,38925.336,75,250,4
1:male,35,"1:Married, sps in hh",16,1:Private company,3:South,non-hispanic black,38925.336,73,185,4
1:male,35,3:Divorced,14,1:Private company,2:Midwest,non-hispanic white,49430.109,70,160,4
1:male,47,"1:Married, sps in hh",18,1:Private company,3:South,non-hispanic white,84054.75,72,200,4
1:male,28,6:Never Married,12,1:Private company,2:Midwest,non-hispanic white,18168.842,72,250,4
1:male,33,"2:Married, sps not in hh",14,1:Private company,3:South,non-hispanic white,23362.873,70,210,4
1:male,57,"1:Married, sps in hh",16,6:Self-employed,3:South,non-hispanic white,44152.16,69,165,4
1:male,43,3:Widowed,14,1:Private company,2:Midwest,non-hispanic white,33712.969,67,140,4
1:male,43,"1:Married, sps in hh",12,1:Private company,3:South,non-hispanic white,33712.969,72,101,4
1:male,43,"1:Married, sps in hh",12,4:Local Govt emp,2:Midwest,non-hispanic white,44152.16,66,150,4
1:male,43,"1:Married, sps in hh",16,1:Private company,1:Northeast,non-hispanic white,84054.75,68,200,4
1:male,53,"1:Married, sps in hh",16,1:Private company,4:West,non-hispanic white,84054.75,70,225,4
1:male,47,3:Divorced,12,6:Self-employed,4:West,non-hispanic black,9857.5059,71,300,4
1:male,26,6:Never Married,14,1:Private company,2:Midwest,non-hispanic white,28560.387,69,190,4
1:male,40,"1:Married, sps in hh",14,1:Private company,2:Midwest,non-hispanic white,84054.75,72,190,4
1:male,29,6:Never Married,16,1:Private company,3:South,other,49430.109,69,146,4
1:male,29,6:Never Married,16,1:Private company,2:Midwest,non-hispanic white,44152.16,69,155,4
1:male,33,3:Divorced,12,1:Private company,3:South,non-hispanic white,10865.429,73,220,4
1:male,61,"1:Married, sps in hh",12,5:Incorporated bus,3:South,non-hispanic white,84054.75,70,183,4
1:male,25,6:Never Married,15,1:Private company,2:Midwest,non-hispanic white,12954.766,70,170,4
1:male,55,"1:Married, sps in hh",13,6:Self-employed,4:West,non-hispanic white,23362.873,71,180,4
1:male,34,"1:Married, sps in hh",14,5:Incorporated bus,4:West,non-hispanic white,84054.75,75,250,4
1:male,25,6:Never Married,12,1:Private company,1:Northeast,other,20305.51,68,210,4
1:male,52,"1:Married, sps in hh",12,6:Self-employed,4:West,non-hispanic white,84054.75,73,250,4
1:male,27,6:Never Married,12,1:Private company,1:Northeast,non-hispanic white,44152.16,72,200,4
1:male,55,"1:Married, sps in hh",16,1:Private company,1:Northeast,non-hispanic white,38925.336,68,185,4
1:male,53,6:Never Married,15,5:Incorporated bus,3:South,non-hispanic white,44152.16,69,165,4
1:male,31,3:Divorced,15,1:Private company,3:South,non-hispanic black,28560.387,74,185,4
1:male,33,"1:Married, sps in hh",12,1:Private company,3:South,non-hispanic black,49430.109,73,150,4
1:male,41,3:Divorced,12,1:Private company,2:Midwest,non-hispanic white,84054.75,72,180,4
1:male,42,6:Never Married,16,1:Private company,3:South,non-hispanic white,84054.75,75,210,4
1:male,46,"1:Married, sps in hh",12,1:Private company,2:Midwest,non-hispanic white,84054.75,68,170,4
1:male,38,3:Divorced,14,6:Self-employed,4:West,hispanic,23362.873,72,200,4
1:male,45,"1:Married, sps in hh",16,5:Incorporated bus,1:Northeast,non-hispanic white,49430.109,66,140,4
1:male,37,6:Never Married,14,1:Private company,1:Northeast,non-hispanic white,38925.336,71,200,4
1:male,27,"1:Married, sps in hh",14,1:Private company,1:Northeast,non-hispanic white,28560.387,74,295,4
1:male,31,"1:Married, sps in hh",16,1:Private company,2:Midwest,non-hispanic white,84054.75,69,175,4
1:male,39,6:Never Married,12,6:Self-employed,1:Northeast,non-hispanic black,14021.395,69,165,4
1:male,33,"1:Married, sps in hh",12,1:Private company,2:Midwest,non-hispanic white,33712.969,71,190,4
1:male,32,6:Never Married,12,1:Private company,1:Northeast,non-hispanic white,23362.873,71,185,4
1:male,25,"1:Married, sps in hh",12,1:Private company,3:South,non-hispanic white,28560.387,72,150,4
1:male,64,6:Never Married,13,6:Self-employed,1:Northeast,non-hispanic white,5675.8955,66,150,4
1:male,30,6:Never Married,16,1:Private company,4:West,non-hispanic white,84054.75,71,185,4
1:male,42,3:Divorced,14,6:Self-employed,4:West,non-hispanic white,23362.873,71,195,4
1:male,57,3:Divorced,14,6:Self-employed,4:West,non-hispanic white,17171.264,71,175,4
1:male,29,"1:Married, sps in hh",16,1:Private company,1:Northeast,non-hispanic white,28560.387,68,200,4
1:male,25,6:Never Married,16,1:Private company,3:South,non-hispanic white,28560.387,72,175,4
1:male,47,"1:Married, sps in hh",16,1:Private company,2:Midwest,non-hispanic white,84054.75,71,235,4
1:male,32,6:Never Married,17,1:Private company,3:South,non-hispanic white,38925.336,72,155,4
1:male,46,6:Never Married,12,1:Private company,1:Northeast,non-hispanic white,20305.51,68,300,4
1:male,34,"1:Married, sps in hh",18,1:Private company,1:Northeast,hispanic,10865.429,64,140,4
1:male,43,3:Divorced,12,1:Private company,4:West,non-hispanic white,18168.842,72,205,4
1:male,32,6:Never Married,16,1:Private company,3:South,non-hispanic white,84054.75,72,190,4
1:male,40,"1:Married, sps in hh",16,1:Private company,3:South,non-hispanic white,49430.109,72,220,4
1:male,30,"1:Married, sps in hh",16,1:Private company,1:Northeast,non-hispanic white,38925.336,72,235,4
1:male,32,6:Never Married,16,1:Private company,4:West,hispanic,84054.75,66,130,4
1:male,31,6:Never Married,16,1:Private company,4:West,non-hispanic white,84054.75,70,168,4
1:male,45,"1:Married, sps in hh",16,1:Private company,4:West,non-hispanic white,84054.75,74,195,4
1:male,39,"1:Married, sps in hh",11,1:Private company,4:West,non-hispanic white,44152.16,68,155,4
1:male,49,3:Divorced,12,1:Private company,4:West,non-hispanic white,33712.969,68,160,4
1:male,27,"1:Married, sps in hh",14,1:Private company,3:South,non-hispanic white,33712.969,69,150,4
1:male,37,"1:Married, sps in hh",10,1:Private company,2:Midwest,non-hispanic white,49430.109,73,200,4
1:male,31,6:Never Married,14,1:Private company,2:Midwest,non-hispanic white,16081.588,76,212,4
1:male,39,3:Divorced,12,1:Private company,3:South,non-hispanic white,23362.873,69,165,4
1:male,25,6:Never Married,14,1:Private company,4:West,other,38925.336,69,185,4
1:male,46,3:Divorced,14,1:Private company,2:Midwest,non-hispanic black,84054.75,73,190,4
1:male,27,6:Never Married,16,1:Private company,4:West,non-hispanic white,28560.387,73,185,4
1:male,52,"1:Married, sps in hh",18,1:Private company,1:Northeast,non-hispanic white,84054.75,71,501,4
1:male,45,"1:Married, sps in hh",16,6:Self-employed,3:South,non-hispanic white,84054.75,70,237,4
1:male,40,"1:Married, sps in hh",16,1:Private company,2:Midwest,non-hispanic white,84054.75,75,190,4
1:male,25,6:Never Married,12,1:Private company,1:Northeast,non-hispanic white,38925.336,68,172,4
1:male,25,6:Never Married,16,1:Private company,3:South,non-hispanic white,84054.75,72,165,4
1:male,44,"1:Married, sps in hh",12,1:Private company,1:Northeast,non-hispanic white,49430.109,66,210,4
1:male,32,"1:Married, sps in hh",12,1:Private company,4:West,non-hispanic white,84054.75,71,220,4
1:male,51,"1:Married, sps in hh",17,1:Private company,3:South,non-hispanic white,38925.336,67,170,4
1:male,50,"1:Married, sps in hh",16,6:Self-employed,4:West,other,84054.75,69,165,4
1:male,50,"1:Married, sps in hh",12,1:Private company,1:Northeast,non-hispanic white,84054.75,68,170,4
1:male,39,"1:Married, sps in hh",14,1:Private company,1:Northeast,non-hispanic white,84054.75,72,190,4
1:male,26,"1:Married, sps in hh",14,6:Self-employed,3:South,hispanic,33712.969,68,160,4
1:male,50,5:Separated,12,6:Self-employed,2:Midwest,non-hispanic white,28560.387,77,230,4
1:male,33,6:Never Married,17,1:Private company,3:South,non-hispanic white,84054.75,73,240,4
1:male,45,"1:Married, sps in hh",15,6:Self-employed,2:Midwest,non-hispanic white,38925.336,74,230,4
1:male,44,"1:Married, sps in hh",14,2:Fed Govt emp,3:South,non-hispanic white,84054.75,73,215,4
1:male,57,"1:Married, sps in hh",13,6:Self-employed,2:Midwest,non-hispanic white,28560.387,74,215,4
1:male,44,3:Divorced,11,1:Private company,3:South,non-hispanic white,38925.336,68,155,4
1:male,45,6:Never Married,16,4:Local Govt emp,3:South,non-hispanic black,33712.969,71,130,4
1:male,31,"1:Married, sps in hh",18,1:Private company,3:South,non-hispanic white,84054.75,74,180,4
1:male,43,3:Divorced,16,1:Private company,2:Midwest,non-hispanic white,28560.387,69,170,4
1:male,57,3:Divorced,12,3:State Govt emp,4:West,non-hispanic white,23362.873,67,190,4
1:male,35,"1:Married, sps in hh",18,5:Incorporated bus,1:Northeast,other,84054.75,66,175,4
1:male,41,6:Never Married,12,1:Private company,3:South,non-hispanic black,19237.195,68,150,4
1:male,35,6:Never Married,18,6:Self-employed,3:South,non-hispanic white,84054.75,72,205,4
1:male,55,3:Divorced,12,1:Private company,3:South,non-hispanic white,33712.969,72,212,4
1:male,44,3:Divorced,14,6:Self-employed,3:South,non-hispanic white,19237.195,75,180,4
1:male,31,6:Never Married,12,6:Self-employed,3:South,non-hispanic white,20305.51,73,183,4
1:male,65,"1:Married, sps in hh",14,6:Self-employed,4:West,non-hispanic white,84054.75,75,192,4
1:male,58,"1:Married, sps in hh",14,1:Private company,1:Northeast,non-hispanic white,38925.336,68,165,4
1:male,56,"1:Married, sps in hh",18,1:Private company,3:South,non-hispanic white,84054.75,73,200,4
1:male,27,6:Never Married,12,1:Private company,3:South,non-hispanic black,23362.873,70,180,4
1:male,47,6:Never Married,16,1:Private company,2:Midwest,non-hispanic white,28560.387,69,220,4
1:male,44,"1:Married, sps in hh",16,1:Private company,2:Midwest,non-hispanic white,49430.109,70,195,4
1:male,44,"1:Married, sps in hh",16,1:Private company,3:South,non-hispanic white,84054.75,71,200,4
1:male,51,"1:Married, sps in hh",16,1:Private company,1:Northeast,non-hispanic white,84054.75,71,190,4
1:male,44,6:Never Married,16,1:Private company,4:West,non-hispanic white,49430.109,72,195,4
1:male,56,"1:Married, sps in hh",12,6:Self-employed,3:South,non-hispanic white,84054.75,71,185,4
1:male,61,"1:Married, sps in hh",12,6:Self-employed,3:South,non-hispanic white,33712.969,67,150,4
1:male,52,"1:Married, sps in hh",15,5:Incorporated bus,3:South,non-hispanic white,84054.75,73,200,4
1:male,32,"1:Married, sps in hh",16,1:Private company,1:Northeast,non-hispanic white,84054.75,72,175,4
1:male,29,6:Never Married,16,1:Private company,1:Northeast,non-hispanic white,84054.75,73,170,4
1:male,38,"1:Married, sps in hh",12,1:Private company,2:Midwest,non-hispanic white,84054.75,72,210,4
1:male,37,3:Divorced,14,1:Private company,3:South,non-hispanic white,84054.75,73,185,4
1:male,53,"1:Married, sps in hh",12,1:Private company,3:South,non-hispanic black,33712.969,71,200,4
1:male,54,"1:Married, sps in hh",16,1:Private company,3:South,non-hispanic white,44152.16,73,185,4
1:male,57,"1:Married, sps in hh",12,1:Private company,2:Midwest,non-hispanic white,84054.75,73,165,4
1:male,28,"1:Married, sps in hh",15,1:Private company,4:West,non-hispanic white,84054.75,75,200,4
1:male,39,"1:Married, sps in hh",12,1:Private company,1:Northeast,non-hispanic white,49430.109,70,175,4
1:male,57,"1:Married, sps in hh",13,1:Private company,1:Northeast,non-hispanic white,28560.387,66,155,4
1:male,50,"1:Married, sps in hh",14,1:Private company,1:Northeast,non-hispanic white,84054.75,68,175,4
1:male,56,"1:Married, sps in hh",12,1:Private company,3:South,non-hispanic white,38925.336,68,167,4
1:male,44,"1:Married, sps in hh",12,1:Private company,2:Midwest,non-hispanic white,84054.75,73,245,4
1:male,45,"1:Married, sps in hh",14,1:Private company,3:South,non-hispanic white,16081.588,68,215,4
1:male,54,"1:Married, sps in hh",14,1:Private company,3:South,non-hispanic white,28560.387,67,149,4
1:male,37,3:Divorced,16,1:Private company,4:West,non-hispanic white,38925.336,74,180,4
1:male,40,5:Separated,16,1:Private company,1:Northeast,non-hispanic white,84054.75,70,180,4
1:male,56,"1:Married, sps in hh",12,6:Self-employed,3:South,non-hispanic white,84054.75,74,230,4
1:male,41,"1:Married, sps in hh",12,1:Private company,2:Midwest,non-hispanic white,44152.16,73,175,4
1:male,56,"1:Married, sps in hh",14,1:Private company,3:South,non-hispanic white,44152.16,66,180,4
1:male,35,"1:Married, sps in hh",16,1:Private company,1:Northeast,non-hispanic white,84054.75,75,160,4
1:male,63,"1:Married, sps in hh",10,1:Private company,3:South,non-hispanic white,84054.75,67,150,4
1:male,34,"1:Married, sps in hh",18,1:Private company,2:Midwest,non-hispanic white,44152.16,70,157,4
1:male,30,6:Never Married,16,1:Private company,4:West,other,18168.842,71,172,4
1:male,48,3:Divorced,18,6:Self-employed,4:West,non-hispanic white,84054.75,75,225,4
1:male,31,6:Never Married,11,1:Private company,4:West,hispanic,17171.264,75,225,4
1:male,43,3:Divorced,16,1:Private company,4:West,non-hispanic white,84054.75,74,340,4
1:male,26,"1:Married, sps in hh",12,1:Private company,4:West,non-hispanic white,84054.75,72,180,4
1:male,32,"1:Married, sps in hh",12,1:Private company,3:South,non-hispanic black,33712.969,68,170,4
1:male,61,3:Divorced,16,1:Private company,4:West,non-hispanic white,11953.455,69,153,4
1:male,53,6:Never Married,18,1:Private company,2:Midwest,non-hispanic white,49430.109,72,180,4
1:male,48,"1:Married, sps in hh",16,1:Private company,1:Northeast,non-hispanic white,49430.109,75,230,4
1:male,44,"1:Married, sps in hh",16,1:Private company,3:South,non-hispanic white,38925.336,69,205,4
1:male,39,"1:Married, sps in hh",13,1:Private company,2:Midwest,non-hispanic white,84054.75,72,155,4
1:male,34,3:Divorced,12,1:Private company,3:South,non-hispanic black,38925.336,73,130,4
1:male,53,"1:Married, sps in hh",16,1:Private company,3:South,non-hispanic white,84054.75,70,200,4
1:male,26,"1:Married, sps in hh",14,1:Private company,3:South,non-hispanic white,33712.969,73,150,4
1:male,41,"1:Married, sps in hh",12,1:Private company,2:Midwest,non-hispanic white,44152.16,78,220,4
1:male,25,6:Never Married,14,1:Private company,2:Midwest,non-hispanic white,18168.842,69,225,4
1:male,58,"1:Married, sps in hh",12,1:Private company,2:Midwest,non-hispanic white,84054.75,69,180,4
1:male,38,"1:Married, sps in hh",16,1:Private company,3:South,non-hispanic white,84054.75,70,180,4
1:male,55,"1:Married, sps in hh",14,1:Private company,3:South,non-hispanic white,84054.75,73,180,4
1:male,25,6:Never Married,16,1:Private company,1:Northeast,non-hispanic white,23362.873,73,255,4
1:male,37,6:Never Married,12,1:Private company,3:South,non-hispanic white,12954.766,69,170,4
1:male,27,"1:Married, sps in hh",16,1:Private company,4:West,non-hispanic white,23362.873,71,180,4
1:male,50,"1:Married, sps in hh",12,5:Incorporated bus,4:West,non-hispanic white,84054.75,73,220,4
1:male,28,"1:Married, sps in hh",12,1:Private company,1:Northeast,non-hispanic white,84054.75,69,175,4
1:male,28,"1:Married, sps in hh",17,1:Private company,4:West,non-hispanic white,84054.75,71,190,4
1:male,44,"1:Married, sps in hh",13,1:Private company,4:West,non-hispanic white,49430.109,71,165,4
1:male,52,"1:Married, sps in hh",17,5:Incorporated bus,3:South,non-hispanic white,84054.75,71,185,4
1:male,31,"1:Married, sps in hh",16,1:Private company,1:Northeast,non-hispanic white,38925.336,74,200,4
1:male,55,3:Divorced,12,1:Private company,2:Midwest,non-hispanic white,20305.51,70,155,4
1:male,54,6:Never Married,14,6:Self-employed,4:West,non-hispanic white,33712.969,74,202,4
1:male,42,"1:Married, sps in hh",16,1:Private company,3:South,other,84054.75,73,243,4
1:male,34,"1:Married, sps in hh",12,1:Private company,4:West,hispanic,28560.387,66,175,4
1:male,32,"1:Married, sps in hh",18,1:Private company,1:Northeast,non-hispanic white,84054.75,68,155,4
1:male,42,"1:Married, sps in hh",10,1:Private company,2:Midwest,non-hispanic white,84054.75,70,205,4
1:male,33,6:Never Married,14,6:Self-employed,3:South,hispanic,4726.3911,68,245,4
1:male,47,3:Divorced,16,6:Self-employed,2:Midwest,non-hispanic white,84054.75,73,330,4
1:male,44,"1:Married, sps in hh",14,6:Self-employed,3:South,non-hispanic white,20305.51,67,220,4
1:male,27,"1:Married, sps in hh",12,1:Private company,3:South,non-hispanic white,84054.75,68,123,4
1:male,45,"1:Married, sps in hh",12,1:Private company,1:Northeast,non-hispanic white,38925.336,72,190,4
1:male,32,"1:Married, sps in hh",16,1:Private company,1:Northeast,non-hispanic white,84054.75,70,180,4
1:male,37,"1:Married, sps in hh",17,1:Private company,3:South,non-hispanic white,16081.588,73,215,4
1:male,32,"1:Married, sps in hh",16,1:Private company,4:West,non-hispanic white,84054.75,78,250,4
